Country Name,CountryCode,Series Name,Series Code,Y2010,Y2011,Y2012,Y2013,Y2014
Saudi Arabia,SAU,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,14.20171418,14.34365222,14.3789143,15.1652977,0
France,FRA,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.94610123,47.03539724,47.05897934,47.05446976,0
French Polynesia,PYF,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,41.13048443,41.10200787,41.22042447,41.25072147,0
Faeroe Islands,FRO,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Poland,POL,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,45.02863943,45.06329559,45.11959446,45.12492516,0
Puerto Rico,PRI,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,42.30762127,42.73835717,42.52711301,42.68491849,0
Bosnia and Herzegovina,BIH,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,37.99103787,37.99296553,38.01945681,38.01695034,0
Thailand,THA,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,45.39199366,45.40644199,45.42290239,45.43305224,0
Zimbabwe,ZWE,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,49.20061882,49.25233933,49.30439796,49.41245781,0
Honduras,HND,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,34.02877864,34.20909972,34.33348819,34.51219181,0
Haiti,HTI,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,47.35240343,47.34032276,47.4065705,47.47331148,0
Channel Islands,CHI,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Australia,AUS,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,45.09683886,45.24748403,45.30507337,45.38381311,0
Ireland,IRL,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,44.10296099,44.31192329,44.28935108,44.39400397,0
Estonia,EST,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,49.6976825,49.72881472,49.12143163,49.09221927,0
Jamaica,JAM,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,44.63808685,44.63131796,44.92774902,44.89437029,0
Turks and Caicos Islands,TCA,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Trinidad and Tobago,TTO,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,41.82126747,41.94094486,42.06412982,42.11095017,0
Bolivia,BOL,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,44.36194123,44.44776178,44.53284342,44.5477255,0
Sweden,SWE,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.93656808,47.15559283,47.36297786,47.40423472,0
Switzerland,CHE,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,45.81537416,45.680468,45.83256677,46.1451997,0
Vanuatu,VUT,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,43.4256339,43.53617895,43.54002688,43.58605502,0
Belarus,BLR,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,48.83281896,48.78403366,48.73507893,48.68706275,0
Bermuda,BMU,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Kuwait,KWT,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,26.68081714,26.94374335,27.08050058,27.09239558,0
Comoros,COM,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,30.09064827,30.20517234,30.31963616,30.48601056,0
Cote d'Ivoire,CIV,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,37.2899168,37.48576224,37.62346453,37.83099334,0
Kosovo,KSV,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Peru,PER,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,44.94471872,45.00941349,45.13225807,45.19498576,0
Tunisia,TUN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,26.90393902,26.9226255,26.94333817,26.91267081,0
Lithuania,LTU,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,50.59235676,50.32804723,50.48028928,50.15144763,0
Somalia,SOM,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,33.49774439,33.58229421,33.6633988,33.65244434,0
Jordan,JOR,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,17.80503366,18.00507447,17.94797432,18.20007221,0
West Bank and Gaza,WBG,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,17.89619628,18.0942328,18.36790359,18.51870119,0
Namibia,NAM,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,48.47549566,48.53731408,48.66460108,48.54770497,0
Myanmar,MMR,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,49.57117624,49.62221281,49.53813116,49.51321418,0
Romania,ROM,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,44.62495812,45.07167062,44.80442763,44.85486683,0
United States,USA,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.20524112,46.05738182,45.93673144,45.79265794,0
Virgin Islands (U.S.),VIR,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,45.7560198,45.79623207,45.85008725,45.8426794,0
American Samoa,ASM,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Lao PDR,LAO,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,50.40228321,50.2814683,50.16509884,50.05469152,0
Kenya,KEN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.49283574,46.43467067,46.45092975,46.46114512,0
Finland,FIN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,47.84069101,47.54843046,47.7578524,47.70876443,0
Sudan,SDN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,29.05880056,29.24479322,29.28144464,29.37254557,0
Suriname,SUR,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,37.003953,37.15327612,37.26274351,37.36609896,0
United Kingdom,GBR,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.00399903,45.97044681,45.95053916,45.9131558,0
Netherlands,NLD,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,45.80124088,45.99225283,46.074406,46.10349148,0
Mozambique,MOZ,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,53.6465936,53.56671203,53.3594967,53.27605607,0
Lesotho,LSO,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.23618755,46.03968261,45.85511838,45.82180549,0
Philippines,PHL,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,38.85122665,38.99543201,39.08621325,39.19205401,0
El Salvador,SLV,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,41.46809464,41.6775396,41.81793612,41.95812113,0
Samoa,WSM,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,27.36133154,27.42630148,27.47189273,27.50691282,0
Portugal,PRT,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,47.95279139,47.66695044,48.02170787,48.3314793,0
Mongolia,MNG,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,45.5845935,45.66289086,45.73995087,45.74369891,0
Spain,ESP,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,44.18367347,44.77549909,45.22253758,45.54856526,0
Benin,BEN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.89460672,46.93751005,46.98233818,46.96331858,0
Zambia,ZMB,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.55321965,46.47790565,46.52518892,46.51021868,0
Equatorial Guinea,GNQ,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,44.66389796,44.69171378,44.77475491,44.80557279,0
Vietnam,VNM,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,48.42015395,48.41968151,48.42509692,48.36721941,0
Azerbaijan,AZE,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,49.38673618,49.25242677,48.98305538,48.88199057,0
Afghanistan,AFG,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,15.53812459,15.75473475,15.86454434,15.93967023,0
Algeria,DZA,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,16.8776628,16.99723504,17.11296025,17.26496422,0
Albania,ALB,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,40.91694803,40.99954355,41.07245142,41.17667169,0
Syrian Arab Republic,SYR,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,15.09989978,15.22642705,15.3022481,15.4047816,0
United Arab Emirates,ARE,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,12.77917525,12.81534273,12.92070469,13.00612812,0
Oman,OMN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,17.33040588,16.13050517,14.96799367,14.05306324,0
Argentina,ARG,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,40.21568727,40.31208802,40.32358775,40.4204179,0
Aruba,ABW,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Maldives,MDV,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,42.21018446,42.26678953,42.33636265,42.40195356,0
Isle of Man,IMY,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Malawi,MWI,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,51.73438826,51.5960289,51.52062522,51.4440152,0
Malaysia,MYS,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,37.2978607,37.40278339,37.49956337,37.5914681,0
Marshall Islands,MHL,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,0,0,0,0,0
Malta,MLT,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,34.17083716,34.77047595,36.55999438,36.6152183,0
Madagascar,MDG,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,49.48796154,49.435986,49.43876493,49.44031117,0
Mali,MLI,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,38.27277434,38.28689454,38.41949745,38.49549616,0
Lebanon,LBN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,22.87494976,23.30344505,23.69506817,24.13239481,0
Montenegro,MNE,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,43.40557693,44.2181308,44.03691727,44.01439284,0
China,CHN,Labor force total,SL.TLF.TOTL.IN,781054640,790183028,795863202,801790592,0
Bhutan,BTN,Labor force total,SL.TLF.TOTL.IN,359928,370666,382265,393397,0
Timor-Leste,TMP,Labor force total,SL.TLF.TOTL.IN,241792,252700,256473,259814,0
Central African Republic,CAF,Labor force total,SL.TLF.TOTL.IN,2080519,2130522,2182150,2235689,0
Denmark,DNK,Labor force total,SL.TLF.TOTL.IN,2930964,2929576,2916791,2901679,0
Ukraine,UKR,Labor force total,SL.TLF.TOTL.IN,23147523,23119148,23103780,23134525,0
Uzbekistan,UZB,Labor force total,SL.TLF.TOTL.IN,12319568,12751469,13033823,13303330,0
Uganda,UGA,Labor force total,SL.TLF.TOTL.IN,13161304,13615797,14091059,14588629,0
Uruguay,URY,Labor force total,SL.TLF.TOTL.IN,1710232,1723677,1737066,1750387,0
Chad,TCD,Labor force total,SL.TLF.TOTL.IN,4373398,4529028,4696288,4873888,0
Armenia,ARM,Labor force total,SL.TLF.TOTL.IN,1451010,1499242,1511630,1536362,0
Israel,ISR,Labor force total,SL.TLF.TOTL.IN,3178473,3237078,3651862,3696036,0
Iraq,IRQ,Labor force total,SL.TLF.TOTL.IN,7537886,7801939,8084658,8381525,0
Belize,BLZ,Labor force total,SL.TLF.TOTL.IN,135264,140182,145024,149649,0
Cabo Verde,CPV,Labor force total,SL.TLF.TOTL.IN,221793,226770,232613,238363,0
Russian Federation,RUS,Labor force total,SL.TLF.TOTL.IN,76594138,76965903,76895191,76886470,0
Bulgaria,BGR,Labor force total,SL.TLF.TOTL.IN,3408537,3336394,3344681,3335363,0
Croatia,HRV,Labor force total,SL.TLF.TOTL.IN,1945321,1866146,1852524,1852248,0
Guam,GUM,Labor force total,SL.TLF.TOTL.IN,72244,73693,74898,76249,0
Iceland,ISL,Labor force total,SL.TLF.TOTL.IN,187373,186355,188188,190092,0
Guinea,GIN,Labor force total,SL.TLF.TOTL.IN,4481685,4614476,4759602,4910555,0
Guinea-Bissau,GNB,Labor force total,SL.TLF.TOTL.IN,698812,717893,737071,758147,0
Liechtenstein,LIE,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Libya,LBY,Labor force total,SL.TLF.TOTL.IN,2376128,2376105,2357900,2341049,0
Liberia,LBR,Labor force total,SL.TLF.TOTL.IN,1372283,1419287,1464049,1508322,0
Canada,CAN,Labor force total,SL.TLF.TOTL.IN,18916946,19065771,19293117,19518036,0
Ghana,GHA,Labor force total,SL.TLF.TOTL.IN,10204954,10492132,10789001,11068845,0
Gabon,GAB,Labor force total,SL.TLF.TOTL.IN,575556,592028,610094,627647,0
Hungary,HUN,Labor force total,SL.TLF.TOTL.IN,4310481,4335541,4391290,4388159,0
Northern Mariana Islands,MNP,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
South Sudan,SSD,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
South Africa,ZAF,Labor force total,SL.TLF.TOTL.IN,17994649,18316871,18878104,19407803,0
Botswana,BWA,Labor force total,SL.TLF.TOTL.IN,1047659,1075202,1102755,1128703,0
Qatar,QAT,Labor force total,SL.TLF.TOTL.IN,1319560,1419190,1495407,1550928,0
Rwanda,RWA,Labor force total,SL.TLF.TOTL.IN,5106277,5240019,5379006,5537420,0
Luxembourg,LUX,Labor force total,SL.TLF.TOTL.IN,237978,243183,253795,260057,0
India,IND,Labor force total,SL.TLF.TOTL.IN,471277041,475090729,477952680,487882088,0
Indonesia,IDN,Labor force total,SL.TLF.TOTL.IN,116495844,118515710,120426769,122125092,0
Guatemala,GTM,Labor force total,SL.TLF.TOTL.IN,6047526,6239456,6432357,6627755,0
Ecuador,ECU,Labor force total,SL.TLF.TOTL.IN,7034636,7203722,7377621,7554438,0
Eritrea,ERI,Labor force total,SL.TLF.TOTL.IN,2284718,2330630,2377976,2428028,0
Cuba,CUB,Labor force total,SL.TLF.TOTL.IN,5271515,5307360,5333816,5359653,0
Kyrgyz Republic,KGZ,Labor force total,SL.TLF.TOTL.IN,2533335,2572454,2621907,2676690,0
Djibouti,DJI,Labor force total,SL.TLF.TOTL.IN,279837,286364,293273,300091,0
Kazakhstan,KAZ,Labor force total,SL.TLF.TOTL.IN,8848347,8984616,9095835,9197976,0
Colombia,COL,Labor force total,SL.TLF.TOTL.IN,22679417,23102781,23507707,23900105,0
Costa Rica,CRI,Labor force total,SL.TLF.TOTL.IN,2149412,2191395,2234763,2278411,0
Cameroon,CMR,Labor force total,SL.TLF.TOTL.IN,8144608,8384829,8634358,8906179,0
Tuvalu,TUV,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Turkmenistan,TKM,Labor force total,SL.TLF.TOTL.IN,2162347,2214999,2261732,2304705,0
Turkey,TUR,Labor force total,SL.TLF.TOTL.IN,25644596,26585102,26941990,27354730,0
St. Lucia,LCA,Labor force total,SL.TLF.TOTL.IN,91492,93038,94540,95933,0
St. Kitts and Nevis,KNA,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Sao Tome and Principe,STP,Labor force total,SL.TLF.TOTL.IN,58041,59859,61672,63528,0
St. Vincent and the Grenadines,VCT,Labor force total,SL.TLF.TOTL.IN,53907,54196,54512,54758,0
St. Martin (French part),MAF,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Sint Maarten (Dutch part),SXM,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
San Marino,SMR,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Guyana,GUY,Labor force total,SL.TLF.TOTL.IN,305059,311922,318106,323522,0
Tanzania,TZA,Labor force total,SL.TLF.TOTL.IN,22387576,23068324,23790131,24506127,0
Ethiopia,ETH,Labor force total,SL.TLF.TOTL.IN,40815504,42251797,43799598,45353120,0
Kiribati,KIR,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Tajikistan,TJK,Labor force total,SL.TLF.TOTL.IN,3289719,3383891,3479942,3577727,0
Senegal,SEN,Labor force total,SL.TLF.TOTL.IN,5569017,5750213,5935546,6118166,0
Serbia,SRB,Labor force total,SL.TLF.TOTL.IN,3131657,3126918,3130842,3128463,0
Sierra Leone,SLE,Labor force total,SL.TLF.TOTL.IN,2190882,2248584,2310655,2372864,0
Cyprus,CYP,Labor force total,SL.TLF.TOTL.IN,584478,585842,593526,603797,0
Seychelles,SYC,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Mexico,MEX,Labor force total,SL.TLF.TOTL.IN,50752609,51179005,53384447,54475981,0
Togo,TGO,Labor force total,SL.TLF.TOTL.IN,2951585,3039439,3127208,3222638,0
Dominica,DMA,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Dominican Republic,DOM,Labor force total,SL.TLF.TOTL.IN,4404615,4484305,4560927,4635564,0
Austria,AUT,Labor force total,SL.TLF.TOTL.IN,4314610,4351706,4392277,4429888,0
Bangladesh,BGD,Labor force total,SL.TLF.TOTL.IN,72754497,74336699,75826258,77333240,0
Angola,AGO,Labor force total,SL.TLF.TOTL.IN,7668392,7936604,8225478,8533081,0
Antigua and Barbuda,ATG,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Andorra,ADO,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Nicaragua,NIC,Labor force total,SL.TLF.TOTL.IN,2417957,2476267,2535353,2598729,0
Nigeria,NGA,Labor force total,SL.TLF.TOTL.IN,49706559,51167238,52600554,54199112,0
Niger,NER,Labor force total,SL.TLF.TOTL.IN,5274351,5467962,5676961,5899212,0
Nepal,NPL,Labor force total,SL.TLF.TOTL.IN,14099377,14433982,14816575,15201036,0
Pakistan,PAK,Labor force total,SL.TLF.TOTL.IN,58604183,60158367,61816228,63649201,0
Barbados,BRB,Labor force total,SL.TLF.TOTL.IN,159399,160621,161442,161908,0
Papua New Guinea,PNG,Labor force total,SL.TLF.TOTL.IN,3026382,3103624,3189582,3279125,0
Paraguay,PRY,Labor force total,SL.TLF.TOTL.IN,2921183,2985959,3059849,3131976,0
Panama,PAN,Labor force total,SL.TLF.TOTL.IN,1689814,1724768,1761503,1799354,0
Bahrain,BHR,Labor force total,SL.TLF.TOTL.IN,714013,736724,747732,749775,0
Brazil,BRA,Labor force total,SL.TLF.TOTL.IN,103742031,105322426,106952122,108384636,0
Burkina Faso,BFA,Labor force total,SL.TLF.TOTL.IN,7015744,7226572,7459301,7695446,0
Burundi,BDI,Labor force total,SL.TLF.TOTL.IN,4356353,4504068,4650103,4799384,0
Greece,GRC,Labor force total,SL.TLF.TOTL.IN,5142292,5072290,5039055,5008203,0
Palau,PLW,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Curacao,CUW,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Cayman Islands,CYM,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Germany,DEU,Labor force total,SL.TLF.TOTL.IN,41936673,42444325,41732006,41981485,0
Italy,ITA,Labor force total,SL.TLF.TOTL.IN,24565621,24564145,25107404,25474177,0
Solomon Islands,SLB,Labor force total,SL.TLF.TOTL.IN,207100,212088,217070,222618,0
Latvia,LVA,Labor force total,SL.TLF.TOTL.IN,1062383,1039596,1050359,1044148,0
Norway,NOR,Labor force total,SL.TLF.TOTL.IN,2608240,2634789,2680297,2695091,0
Czech Republic,CZE,Labor force total,SL.TLF.TOTL.IN,5236138,5238991,5282878,5337984,0
Moldova,MDA,Labor force total,SL.TLF.TOTL.IN,1219231,1240358,1195488,1218279,0
Morocco,MAR,Labor force total,SL.TLF.TOTL.IN,11546230,11786152,12008703,12255617,0
Monaco,MCO,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Brunei Darussalam,BRN,Labor force total,SL.TLF.TOTL.IN,190721,194280,197450,200383,0
Fiji,FJI,Labor force total,SL.TLF.TOTL.IN,335825,338854,341807,344579,0
Swaziland,SWZ,Labor force total,SL.TLF.TOTL.IN,413019,424347,434933,446102,0
Slovak Republic,SVK,Labor force total,SL.TLF.TOTL.IN,2696467,2702467,2732113,2736154,0
Slovenia,SVN,Labor force total,SL.TLF.TOTL.IN,1045524,1024519,1019501,1017237,0
Sri Lanka,LKA,Labor force total,SL.TLF.TOTL.IN,8470850,8574175,8368189,8451000,0
Singapore,SGP,Labor force total,SL.TLF.TOTL.IN,2819903,2905690,3017693,3066596,0
New Caledonia,NCL,Labor force total,SL.TLF.TOTL.IN,108410,110385,112539,114665,0
New Zealand,NZL,Labor force total,SL.TLF.TOTL.IN,2341343,2369176,2376619,2397653,0
Japan,JPN,Labor force total,SL.TLF.TOTL.IN,66740831,65553960,65267847,65559495,0
Chile,CHL,Labor force total,SL.TLF.TOTL.IN,8017347,8318491,8447078,8603142,0
Cambodia,KHM,Labor force total,SL.TLF.TOTL.IN,7900746,8076054,8260853,8446339,0
Grenada,GRD,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Greenland,GRL,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Georgia,GEO,Labor force total,SL.TLF.TOTL.IN,2367498,2392553,2409424,2416838,0
Belgium,BEL,Labor force total,SL.TLF.TOTL.IN,4898265,4870816,4905243,4955976,0
Mauritania,MRT,Labor force total,SL.TLF.TOTL.IN,1135908,1169933,1205480,1242430,0
Mauritius,MUS,Labor force total,SL.TLF.TOTL.IN,572915,577450,582950,587691,0
Tonga,TON,Labor force total,SL.TLF.TOTL.IN,41761,41909,42056,42227,0
Saudi Arabia,SAU,Labor force total,SL.TLF.TOTL.IN,10066144,10446154,10853309,11750920,0
France,FRA,Labor force total,SL.TLF.TOTL.IN,29800775,29832749,30013271,30030773,0
French Polynesia,PYF,Labor force total,SL.TLF.TOTL.IN,113845,116442,118172,119547,0
Faeroe Islands,FRO,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Poland,POL,Labor force total,SL.TLF.TOTL.IN,18084506,18158612,18296625,18294714,0
Puerto Rico,PRI,Labor force total,SL.TLF.TOTL.IN,1299338,1257126,1238243,1233192,0
Bosnia and Herzegovina,BIH,Labor force total,SL.TLF.TOTL.IN,1479112,1479287,1485855,1490472,0
Thailand,THA,Labor force total,SL.TLF.TOTL.IN,39016537,39309398,39618043,39873480,0
Zimbabwe,ZWE,Labor force total,SL.TLF.TOTL.IN,7042385,7196714,7360818,7532991,0
Honduras,HND,Labor force total,SL.TLF.TOTL.IN,2993957,3084270,3181474,3274863,0
Haiti,HTI,Labor force total,SL.TLF.TOTL.IN,4180263,4280463,4383867,4489196,0
Channel Islands,CHI,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Australia,AUS,Labor force total,SL.TLF.TOTL.IN,11705683,11873332,12037760,12245908,0
Ireland,IRL,Labor force total,SL.TLF.TOTL.IN,2201766,2183383,2173816,2184313,0
Estonia,EST,Labor force total,SL.TLF.TOTL.IN,693807,700628,691352,689704,0
Jamaica,JAM,Labor force total,SL.TLF.TOTL.IN,1243185,1252719,1273616,1290830,0
Turks and Caicos Islands,TCA,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Trinidad and Tobago,TTO,Labor force total,SL.TLF.TOTL.IN,671730,676351,680713,684848,0
Bolivia,BOL,Labor force total,SL.TLF.TOTL.IN,4677124,4789654,4905914,5025123,0
Sweden,SWE,Labor force total,SL.TLF.TOTL.IN,4972087,5041402,5087955,5118452,0
Switzerland,CHE,Labor force total,SL.TLF.TOTL.IN,4513247,4582383,4636511,4700905,0
Vanuatu,VUT,Labor force total,SL.TLF.TOTL.IN,103683,106222,109389,112614,0
Belarus,BLR,Labor force total,SL.TLF.TOTL.IN,4452694,4464844,4473876,4482659,0
Bermuda,BMU,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Kuwait,KWT,Labor force total,SL.TLF.TOTL.IN,1580630,1681099,1790074,1898673,0
Comoros,COM,Labor force total,SL.TLF.TOTL.IN,235967,242869,250003,256908,0
Cote d'Ivoire,CIV,Labor force total,SL.TLF.TOTL.IN,7645721,7842703,8064563,8298241,0
Kosovo,KSV,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Peru,PER,Labor force total,SL.TLF.TOTL.IN,15769261,16076397,16360892,16665986,0
Tunisia,TUN,Labor force total,SL.TLF.TOTL.IN,3808591,3876613,3932100,3978063,0
Lithuania,LTU,Labor force total,SL.TLF.TOTL.IN,1552274,1549472,1548650,1543768,0
Somalia,SOM,Labor force total,SL.TLF.TOTL.IN,2811652,2880640,2958403,3043455,0
Jordan,JOR,Labor force total,SL.TLF.TOTL.IN,1619059,1644703,1661987,1717180,0
West Bank and Gaza,WBG,Labor force total,SL.TLF.TOTL.IN,892916,930313,971548,1013786,0
Namibia,NAM,Labor force total,SL.TLF.TOTL.IN,831057,835757,839150,870140,0
Myanmar,MMR,Labor force total,SL.TLF.TOTL.IN,28513812,28899868,29340148,29765555,0
Romania,ROM,Labor force total,SL.TLF.TOTL.IN,9559879,9444316,9510290,9520842,0
United States,USA,Labor force total,SL.TLF.TOTL.IN,157632611,157980502,159329636,159851241,0
Virgin Islands (U.S.),VIR,Labor force total,SL.TLF.TOTL.IN,53947,53345,52724,52161,0
American Samoa,ASM,Labor force total,SL.TLF.TOTL.IN,0,0,0,0,0
Lao PDR,LAO,Labor force total,SL.TLF.TOTL.IN,3057796,3136943,3214438,3296672,0
Kenya,KEN,Labor force total,SL.TLF.TOTL.IN,15391124,15902458,16436192,16968667,0
Finland,FIN,Labor force total,SL.TLF.TOTL.IN,2700262,2714975,2720985,2721261,0
Sudan,SDN,Labor force total,SL.TLF.TOTL.IN,11175506,11479452,11806272,12119685,0
Suriname,SUR,Labor force total,SL.TLF.TOTL.IN,201619,204846,207792,210790,0
United Kingdom,GBR,Labor force total,SL.TLF.TOTL.IN,31977257,32196994,32533294,32761244,0
Netherlands,NLD,Labor force total,SL.TLF.TOTL.IN,8869037,8891504,8998065,8998325,0
Mozambique,MOZ,Labor force total,SL.TLF.TOTL.IN,11147472,11443004,11771674,12105211,0
Lesotho,LSO,Labor force total,SL.TLF.TOTL.IN,821813,837193,854753,871441,0
Philippines,PHL,Labor force total,SL.TLF.TOTL.IN,39964280,41135195,42027727,42923364,0
El Salvador,SLV,Labor force total,SL.TLF.TOTL.IN,2596413,2631151,2671392,2711630,0
Samoa,WSM,Labor force total,SL.TLF.TOTL.IN,49146,47830,48475,49184,0
Portugal,PRT,Labor force total,SL.TLF.TOTL.IN,5567459,5516128,5487410,5397236,0
Mongolia,MNG,Labor force total,SL.TLF.TOTL.IN,1214656,1242648,1271429,1302234,0
Spain,ESP,Labor force total,SL.TLF.TOTL.IN,23548377,23635272,23667418,23419921,0
Benin,BEN,Labor force total,SL.TLF.TOTL.IN,3917024,4041450,4169503,4307630,0
Zambia,ZMB,Labor force total,SL.TLF.TOTL.IN,5906193,6096174,6291119,6497069,0
Equatorial Guinea,GNQ,Labor force total,SL.TLF.TOTL.IN,378516,390757,403627,417457,0
Vietnam,VNM,Labor force total,SL.TLF.TOTL.IN,50890813,51759345,52633588,53443678,0
Azerbaijan,AZE,Labor force total,SL.TLF.TOTL.IN,4512169,4633526,4749767,4850138,0
Afghanistan,AFG,Labor force total,SL.TLF.TOTL.IN,7049139,7315166,7625167,7982593,0
Algeria,DZA,Labor force total,SL.TLF.TOTL.IN,11308343,11569770,11842130,12088383,0
Albania,ALB,Labor force total,SL.TLF.TOTL.IN,1263474,1270680,1279685,1287020,0
